Episode,X,Y,Z
1,-12.58314,1.184544,-4.858063
1,-12.56084,1.184544,-4.843611
1,-12.53854,1.184544,-4.829159
1,-12.51624,1.184544,-4.814707
1,-12.49394,1.184544,-4.800255
1,-12.47165,1.184544,-4.785803
1,-12.43459,1.184544,-4.7833
1,-12.39754,1.184544,-4.780798
1,-12.36049,1.184544,-4.778296
1,-12.32344,1.184544,-4.775793
1,-12.28638,1.184544,-4.773291
1,-12.2639,1.184544,-4.779443
1,-12.24142,1.184544,-4.785594
1,-12.21894,1.184544,-4.791745
1,-12.19646,1.184544,-4.797896
1,-12.17397,1.184544,-4.804048
1,-12.14275,1.184544,-4.785549
1,-12.11153,1.184544,-4.767051
1,-12.0803,1.184544,-4.748553
1,-12.04908,1.184544,-4.730055
1,-12.01786,1.184544,-4.711555
1,-12.00762,1.184544,-4.710443
1,-11.99739,1.184544,-4.709329
1,-11.98716,1.184544,-4.708214
1,-11.97693,1.184544,-4.707101
1,-11.96669,1.184544,-4.705987
1,-11.95278,1.184544,-4.708634
1,-11.93886,1.184544,-4.711281
1,-11.92494,1.184544,-4.713926
1,-11.91102,1.184544,-4.716572
1,-11.8971,1.184544,-4.719217
1,-11.8799,1.184544,-4.676399
1,-11.8627,1.184544,-4.633582
1,-11.8455,1.184544,-4.590764
1,-11.8283,1.184544,-4.547946
1,-11.81111,1.184544,-4.505128
1,-11.80609,1.184544,-4.493564
1,-11.80107,1.184544,-4.481999
1,-11.79605,1.184544,-4.470435
1,-11.79103,1.184544,-4.458871
1,-11.78601,1.184544,-4.447307
1,-11.75572,1.184544,-4.42037
1,-11.72543,1.184544,-4.393434
1,-11.69514,1.184544,-4.366498
1,-11.66485,1.184544,-4.339562
1,-11.63457,1.184544,-4.312627
1,-11.62688,1.184544,-4.289377
1,-11.6192,1.184544,-4.266127
1,-11.61152,1.184544,-4.242876
1,-11.60384,1.184544,-4.219625
1,-11.59616,1.184544,-4.196375
1,-11.56415,1.184544,-4.180226
1,-11.53214,1.184544,-4.164079
1,-11.50014,1.184544,-4.147931
1,-11.46813,1.184544,-4.131783
1,-11.43612,1.184544,-4.115636
1,-11.4294,1.184544,-4.129214
1,-11.42269,1.184544,-4.142793
1,-11.41597,1.184544,-4.156371
1,-11.40925,1.184544,-4.16995
1,-11.40254,1.184544,-4.183527
1,-11.36304,1.184544,-4.197432
1,-11.32354,1.184544,-4.211337
1,-11.28403,1.184544,-4.225243
1,-11.24453,1.184544,-4.239147
1,-11.20503,1.184544,-4.253052
1,-11.20126,1.184544,-4.260294
1,-11.19748,1.184544,-4.267536
1,-11.19371,1.184544,-4.274778
1,-11.18994,1.184544,-4.282021
1,-11.18616,1.184544,-4.289263
1,-11.20425,1.184544,-4.300573
1,-11.22234,1.184544,-4.311884
1,-11.24043,1.184544,-4.323195
1,-11.25852,1.184544,-4.334505
1,-11.27661,1.184544,-4.345816
1,-11.25692,1.184544,-4.341396
1,-11.23724,1.184544,-4.336977
1,-11.21755,1.184544,-4.332558
1,-11.19786,1.184544,-4.328138
1,-11.17817,1.184544,-4.323719
1,-11.1774,1.184544,-4.285019
1,-11.17663,1.184544,-4.246319
1,-11.17586,1.184544,-4.207619
1,-11.17509,1.184544,-4.168919
1,-11.17432,1.184544,-4.130219
1,-11.1427,1.184544,-4.113356
1,-11.11109,1.184544,-4.096493
1,-11.07947,1.184544,-4.07963
1,-11.04786,1.184544,-4.062767
1,-11.01624,1.184544,-4.045904
1,-10.95624,1.184544,-4.012766
1,-10.89624,1.184544,-3.979628
1,-10.83624,1.184544,-3.946489
1,-10.77624,1.184544,-3.913351
1,-10.71623,1.184544,-3.880213
1,-10.68901,1.184544,-3.846071
1,-10.66178,1.184544,-3.81193
1,-10.63456,1.184544,-3.777788
1,-10.60733,1.184544,-3.743647
1,-10.58011,1.184544,-3.709505
1,-10.57532,1.184544,-3.657679
1,-10.57053,1.184544,-3.605852
1,-10.56574,1.184544,-3.554027
1,-10.56095,1.184544,-3.502202
1,-10.55616,1.184544,-3.450377
1,-10.55484,1.184544,-3.433298
1,-10.55352,1.184544,-3.416221
1,-10.55221,1.184544,-3.399141
1,-10.55089,1.184544,-3.382064
1,-10.54957,1.184544,-3.364985
1,-10.56851,1.184544,-3.336047
1,-10.58745,1.184544,-3.307109
1,-10.60639,1.184544,-3.278171
1,-10.62533,1.184544,-3.249232
1,-10.64427,1.184544,-3.220294
1,-10.64156,1.184544,-3.188511
1,-10.63885,1.184544,-3.15673
1,-10.63615,1.184543,-3.124947
1,-10.63344,1.184543,-3.093165
1,-10.63074,1.184542,-3.061383
1,-10.6472,1.184542,-3.028995
1,-10.66367,1.184542,-2.996606
1,-10.68014,1.184542,-2.964217
1,-10.69661,1.184542,-2.931828
1,-10.71308,1.184542,-2.89944
1,-10.73472,1.184542,-2.849296
1,-10.75637,1.184542,-2.799151
1,-10.77801,1.184542,-2.749007
1,-10.79965,1.184543,-2.698863
1,-10.8213,1.184543,-2.648719
1,-10.81601,1.184543,-2.617499
1,-10.81072,1.184543,-2.58628
1,-10.80543,1.184543,-2.55506
1,-10.80014,1.19035,-2.532632
1,-10.79485,1.203534,-2.519845
1,-10.78889,1.216761,-2.510297
1,-10.78293,1.230168,-2.499813
1,-10.77697,1.243744,-2.488393
1,-10.77101,1.257435,-2.475997
1,-10.76505,1.271172,-2.462583
1,-10.76627,1.261159,-2.480209
1,-10.76748,1.247221,-2.497836
1,-10.7687,1.22936,-2.515462
1,-10.76992,1.207574,-2.533089
1,-10.77114,1.181865,-2.550715
1,-10.7543,1.184008,-2.535064
1,-10.73746,1.191915,-2.530478
1,-10.72063,1.199729,-2.525292
1,-10.70379,1.207597,-2.519757
1,-10.68696,1.215548,-2.513911
1,-10.67416,1.241973,-2.483551
1,-10.66136,1.272819,-2.452477
1,-10.64856,1.304136,-2.416593
1,-10.63576,1.334049,-2.375014
1,-10.62296,1.361034,-2.327768
1,-10.6411,1.37523,-2.304335
1,-10.65924,1.385846,-2.27877
1,-10.67738,1.394669,-2.252035
1,-10.69552,1.401966,-2.224416
1,-10.71366,1.40771,-2.196098
1,-10.71519,1.408722,-2.197354
1,-10.71672,1.408787,-2.198459
1,-10.71825,1.40866,-2.199532
1,-10.71978,1.408493,-2.200598
1,-10.72131,1.408318,-2.201662
1,-10.69618,1.410602,-2.18212
1,-10.67105,1.412773,-2.162474
1,-10.64592,1.414298,-2.14271
1,-10.6208,1.415066,-2.122876
1,-10.59567,1.415236,-2.103035
1,-10.62269,1.41527,-2.098471
1,-10.64972,1.415277,-2.093907
1,-10.67675,1.415278,-2.089343
1,-10.70378,1.415279,-2.084779
1,-10.73081,1.415279,-2.080215
1,-10.7322,1.415279,-2.051456
1,-10.73359,1.415279,-2.022697
1,-10.73499,1.415279,-1.993939
1,-10.73638,1.415279,-1.96518
1,-10.73777,1.415279,-1.936421
1,-10.71762,1.415279,-1.886382
1,-10.69747,1.415279,-1.836343
1,-10.67732,1.415279,-1.786304
1,-10.65717,1.415279,-1.736266
1,-10.63702,1.415279,-1.686227
1,-10.62452,1.415279,-1.654227
1,-10.61202,1.415279,-1.622227
1,-10.59952,1.415279,-1.590227
1,-10.58702,1.415279,-1.558227
1,-10.57451,1.415279,-1.526227
1,-10.57732,1.415279,-1.479759
1,-10.58013,1.415279,-1.433291
1,-10.58294,1.415279,-1.386822
1,-10.58575,1.415279,-1.340354
1,-10.58856,1.415279,-1.293886
1,-10.5896,1.415279,-1.266533
1,-10.59065,1.415279,-1.23918
1,-10.59169,1.415279,-1.211827
1,-10.59274,1.415279,-1.184474
1,-10.59378,1.415279,-1.157121
1,-10.61154,1.415279,-1.1454
1,-10.62929,1.415279,-1.13368
1,-10.64704,1.415279,-1.121959
1,-10.66479,1.415279,-1.110238
1,-10.68255,1.415279,-1.098518
1,-10.68454,1.415279,-1.063746
1,-10.68652,1.415279,-1.028974
1,-10.68851,1.415279,-0.9942017
1,-10.6905,1.415279,-0.9594297
1,-10.69249,1.415279,-0.9246576
1,-10.70536,1.415279,-0.8801475
1,-10.71823,1.415279,-0.8356374
1,-10.7311,1.415279,-0.7911273
1,-10.74398,1.415279,-0.7466171
1,-10.75685,1.415279,-0.702107
1,-10.76666,1.415279,-0.6613258
1,-10.77647,1.415279,-0.6205445
1,-10.78628,1.415279,-0.5797632
1,-10.79609,1.415279,-0.538982
1,-10.8059,1.415279,-0.4982007
1,-10.80428,1.415279,-0.4692577
1,-10.80266,1.415279,-0.4403147
1,-10.80103,1.415279,-0.4113718
1,-10.79941,1.415279,-0.3824289
1,-10.79779,1.415279,-0.353486
1,-10.77827,1.415279,-0.3256219
1,-10.75876,1.415279,-0.2977578
1,-10.73924,1.415279,-0.2698936
1,-10.71972,1.415279,-0.2420295
1,-10.70021,1.415279,-0.2141654
1,-10.6878,1.415279,-0.1924327
1,-10.6754,1.415279,-0.1707001
1,-10.66299,1.415279,-0.1489676
1,-10.65059,1.415279,-0.127235
1,-10.63819,1.415279,-0.1055024
1,-10.63057,1.415279,-0.05321962
1,-10.62295,1.415279,-0.000936806
1,-10.61533,1.415279,0.05134606
1,-10.60771,1.415279,0.103629
1,-10.60009,1.415279,0.1559118
1,-10.61365,1.415279,0.1921819
1,-10.62721,1.415279,0.2284521
1,-10.64078,1.415279,0.2647222
1,-10.65434,1.415279,0.3009924
1,-10.66791,1.415279,0.3372625
1,-10.66851,1.415279,0.396661
1,-10.66911,1.415279,0.4560595
1,-10.66971,1.415279,0.515458
1,-10.67031,1.415279,0.5748565
1,-10.67091,1.415279,0.6342551
1,-10.66632,1.415279,0.6394373
1,-10.66172,1.415279,0.6446196
1,-10.65713,1.415279,0.6498019
1,-10.65253,1.415279,0.6549841
1,-10.64794,1.415279,0.6601664
1,-10.63806,1.415279,0.6926593
1,-10.62818,1.415279,0.7251521
1,-10.61831,1.415279,0.7576449
1,-10.60843,1.415279,0.7901376
1,-10.59855,1.415279,0.8226305
1,-10.59291,1.415279,0.8271042
1,-10.58727,1.415279,0.8315779
1,-10.58162,1.415279,0.8360516
1,-10.57598,1.415279,0.8405253
1,-10.57034,1.415279,0.844999
1,-10.55403,1.415279,0.8745888
1,-10.53772,1.415279,0.9041787
1,-10.52142,1.415279,0.9337686
1,-10.50511,1.415279,0.9633585
1,-10.48881,1.415279,0.9929484
1,-10.46462,1.415279,1.001227
1,-10.44044,1.415279,1.009506
1,-10.41626,1.415279,1.017785
1,-10.39207,1.415279,1.026064
1,-10.36789,1.415279,1.034343
1,-10.36439,1.415279,1.079413
1,-10.36089,1.415279,1.124483
1,-10.3574,1.415279,1.169554
1,-10.3539,1.415279,1.214624
1,-10.3504,1.415279,1.259695
1,-10.33858,1.415279,1.282785
1,-10.32675,1.415279,1.305876
1,-10.31493,1.415279,1.328966
1,-10.30311,1.415279,1.352057
1,-10.29128,1.415279,1.375147
1,-10.27849,1.415279,1.41009
1,-10.26569,1.415279,1.445032
1,-10.2529,1.415279,1.479975
1,-10.24011,1.415279,1.514917
1,-10.22731,1.415279,1.54986
1,-10.23792,1.415279,1.600816
1,-10.24853,1.415279,1.651772
1,-10.25913,1.415279,1.702728
1,-10.26974,1.415279,1.753684
1,-10.28034,1.415279,1.80464
1,-10.28488,1.415279,1.86464
1,-10.28942,1.415279,1.92464
1,-10.29396,1.415279,1.98464
1,-10.2985,1.415279,2.04464
1,-10.30304,1.415279,2.10464
1,-10.28776,1.415279,2.142969
1,-10.27249,1.415279,2.181299
1,-10.25721,1.415279,2.219628
1,-10.24194,1.415279,2.257958
1,-10.22667,1.415279,2.296288
1,-10.23183,1.415279,2.310715
1,-10.237,1.415279,2.325143
1,-10.24217,1.415279,2.339571
1,-10.24733,1.415279,2.353998
1,-10.2525,1.415279,2.368426
1,-10.25657,1.415279,2.365025
1,-10.26063,1.415279,2.361624
1,-10.2647,1.415279,2.358223
1,-10.26877,1.415279,2.354822
1,-10.27283,1.415279,2.351421
1,-10.27946,1.415279,2.35835
1,-10.28608,1.415279,2.365278
1,-10.29271,1.415279,2.372207
1,-10.29933,1.415279,2.379136
1,-10.30595,1.415279,2.386065
1,-10.30855,1.415279,2.445877
1,-10.31115,1.415279,2.505689
1,-10.31374,1.415279,2.565501
1,-10.31634,1.415279,2.625313
1,-10.31893,1.415279,2.685125
1,-10.32714,1.415279,2.707606
1,-10.33534,1.415279,2.730086
1,-10.34354,1.415279,2.752566
1,-10.35175,1.415279,2.775046
1,-10.35995,1.415279,2.797526
1,-10.36483,1.415279,2.825117
1,-10.36971,1.415279,2.852709
1,-10.37459,1.415279,2.880301
1,-10.37947,1.415279,2.907892
1,-10.38435,1.415279,2.935484
1,-10.37765,1.415279,2.979565
1,-10.37094,1.415279,3.023647
1,-10.36423,1.415279,3.067728
1,-10.35753,1.415279,3.111809
1,-10.35082,1.415279,3.15589
1,-10.35065,1.415279,3.204231
1,-10.35047,1.415279,3.252571
1,-10.3503,1.415279,3.300911
1,-10.35012,1.415279,3.349251
1,-10.34994,1.415279,3.397592
1,-10.33867,1.415279,3.421065
1,-10.3274,1.415279,3.444539
1,-10.31614,1.415279,3.468012
1,-10.30487,1.415279,3.491486
1,-10.2936,1.415279,3.514959
1,-10.29749,1.415279,3.534487
1,-10.30139,1.415279,3.554016
1,-10.30528,1.415279,3.573544
1,-10.30917,1.415279,3.593073
1,-10.31307,1.415279,3.612601
1,-10.285,1.415279,3.640806
1,-10.25693,1.415279,3.66901
1,-10.22885,1.415279,3.697215
1,-10.20078,1.415279,3.72542
1,-10.17271,1.415279,3.753624
1,-10.18928,1.415279,3.752992
1,-10.20585,1.415279,3.752359
1,-10.22241,1.415279,3.751727
1,-10.23898,1.415279,3.751094
1,-10.25555,1.415279,3.750462
1,-10.22366,1.415279,3.785649
1,-10.19178,1.415279,3.820836
1,-10.15989,1.415279,3.856023
1,-10.12801,1.415279,3.89121
1,-10.09613,1.415279,3.926397
1,-10.08705,1.415279,3.937359
1,-10.07798,1.415279,3.948322
1,-10.0689,1.415279,3.959284
1,-10.05983,1.415279,3.970247
1,-10.05075,1.415279,3.981209
1,-10.05203,1.415279,4.010789
1,-10.0533,1.415157,4.040367
1,-10.05458,1.413856,4.069841
1,-10.05585,1.410957,4.099011
1,-10.05713,1.406429,4.12768
1,-10.04033,1.399602,4.159089
1,-10.02354,1.390675,4.1901
1,-10.00674,1.379604,4.22084
1,-9.989946,1.369481,4.25361
1,-9.97315,1.367456,4.286397
1,-9.996685,1.367051,4.297754
1,-10.02022,1.36697,4.309112
1,-10.04375,1.366954,4.32047
1,-10.06729,1.366951,4.331828
1,-10.09082,1.36695,4.343185
1,-10.07387,1.36695,4.374137
1,-10.05692,1.36695,4.405089
1,-10.03996,1.36695,4.436041
1,-10.02301,1.36695,4.466993
1,-10.00606,1.36695,4.497945
1,-10.00306,1.36695,4.515192
1,-10.00007,1.36695,4.532439
1,-9.99707,1.36695,4.549685
1,-9.994075,1.36695,4.566932
1,-9.991079,1.36695,4.584179
1,-9.996582,1.36695,4.589218
1,-10.00208,1.36695,4.594256
1,-10.00759,1.36695,4.599295
1,-10.01309,1.36695,4.604334
1,-10.01859,1.36695,4.609373
1,-10.01293,1.36695,4.621643
1,-10.00727,1.36695,4.633913
1,-10.00161,1.36695,4.646183
1,-9.995953,1.36695,4.658453
1,-9.990293,1.36695,4.670722
1,-10.00115,1.36695,4.699883
1,-10.012,1.36695,4.729043
1,-10.02285,1.36695,4.758203
1,-10.0337,1.36695,4.787363
1,-10.04456,1.36695,4.816523
1,-10.0407,1.36695,4.834909
1,-10.03685,1.36695,4.853295
1,-10.03299,1.36695,4.871682
1,-10.02913,1.36695,4.890068
1,-10.02528,1.36695,4.908454
1,-10.01996,1.36695,4.929812
1,-10.01463,1.36695,4.95117
1,-10.00931,1.36695,4.972528
1,-10.00399,1.36695,4.993886
1,-9.998666,1.36695,5.015244
1,-9.993098,1.36695,5.075244
1,-9.987531,1.36695,5.135244
1,-9.981963,1.36695,5.195244
1,-9.976396,1.36695,5.255244
1,-9.970828,1.36695,5.315244
1,-9.96758,1.36695,5.355741
1,-9.964332,1.36695,5.396238
1,-9.961083,1.36695,5.436735
1,-9.957835,1.36695,5.477232
1,-9.954587,1.36695,5.517728
1,-9.946494,1.36695,5.547085
1,-9.938401,1.36695,5.576441
1,-9.930308,1.36695,5.605798
1,-9.922215,1.36695,5.635154
1,-9.914123,1.36695,5.664511
1,-9.904229,1.36695,5.663342
1,-9.894336,1.36695,5.662174
1,-9.884442,1.36695,5.661006
1,-9.874549,1.36695,5.659838
1,-9.864655,1.36695,5.658669
1,-9.858246,1.36695,5.688693
1,-9.851836,1.36695,5.718717
1,-9.845427,1.36695,5.74874
1,-9.839017,1.36695,5.778764
1,-9.832607,1.36695,5.808787
1,-9.839727,1.36695,5.836842
1,-9.846848,1.36695,5.864896
1,-9.853968,1.36695,5.89295
1,-9.861088,1.36695,5.921004
1,-9.868208,1.36695,5.949059
1,-9.878148,1.36695,5.963264
1,-9.888088,1.36695,5.97747
1,-9.898028,1.36695,5.991676
1,-9.907969,1.36695,6.005882
1,-9.917909,1.36695,6.020088
1,-9.929094,1.36695,6.059283
1,-9.94028,1.36695,6.098477
1,-9.951466,1.36695,6.137672
1,-9.962651,1.36695,6.176867
1,-9.973837,1.36695,6.216061
1,-9.95884,1.36695,6.211944
1,-9.943844,1.36695,6.207826
1,-9.928847,1.36695,6.203709
1,-9.913851,1.36695,6.199591
1,-9.898854,1.36695,6.195474
1,-9.897495,1.36695,6.209515
1,-9.896136,1.36695,6.223556
1,-9.894777,1.36695,6.237597
1,-9.893418,1.36695,6.251637
1,-9.892059,1.36695,6.265678
1,-9.894367,1.36695,6.285756
1,-9.896675,1.36695,6.305834
1,-9.898983,1.36695,6.325912
1,-9.901291,1.36695,6.345989
1,-9.903599,1.36695,6.366067
1,-9.917847,1.36695,6.403705
1,-9.932095,1.36695,6.441343
1,-9.946342,1.36695,6.478981
1,-9.96059,1.36695,6.51662
1,-9.974838,1.36695,6.554258
1,-9.957937,1.36695,6.568238
1,-9.941036,1.36695,6.582218
1,-9.924135,1.36695,6.596198
1,-9.907234,1.36695,6.610178
1,-9.890333,1.36695,6.624157
1,-9.868168,1.36695,6.634183
1,-9.846003,1.36695,6.644208
1,-9.823837,1.36695,6.654234
1,-9.801672,1.36695,6.664259
1,-9.779507,1.36695,6.674285
1,-9.74299,1.36695,6.712785
1,-9.706472,1.36695,6.751286
1,-9.669955,1.36695,6.789786
1,-9.633438,1.36695,6.828286
1,-9.596921,1.36695,6.866786
1,-9.573206,1.36695,6.908995
1,-9.549491,1.36695,6.951203
1,-9.525776,1.36695,6.993411
1,-9.502061,1.36695,7.035619
1,-9.478346,1.36695,7.077827
1,-9.488237,1.36695,7.129129
1,-9.498129,1.36695,7.18043
1,-9.50802,1.36695,7.231732
1,-9.517912,1.36695,7.283033
1,-9.527803,1.36695,7.334335
1,-9.51485,1.36695,7.361442
1,-9.501896,1.36695,7.388549
1,-9.488942,1.36695,7.415657
1,-9.475988,1.36695,7.442764
1,-9.463035,1.36695,7.469871
1,-9.453989,1.36695,7.456946
1,-9.444943,1.36695,7.444022
1,-9.435898,1.36695,7.431097
1,-9.426852,1.36695,7.418172
1,-9.417807,1.36695,7.405248
1,-9.408577,1.36695,7.413313
1,-9.399347,1.36695,7.421378
1,-9.390118,1.36695,7.429443
1,-9.380888,1.36695,7.437509
1,-9.371658,1.36695,7.445574
1,-9.341185,1.36695,7.440985
1,-9.310711,1.36695,7.436397
1,-9.280237,1.36695,7.431808
1,-9.249763,1.36695,7.427219
1,-9.21929,1.36695,7.422631
1,-9.188777,1.36695,7.439915
1,-9.158264,1.36695,7.457199
1,-9.127751,1.36695,7.474483
1,-9.097239,1.36695,7.491766
1,-9.066726,1.36695,7.50905
1,-9.03204,1.36695,7.529778
1,-8.997354,1.36695,7.550506
1,-8.962667,1.36695,7.571233
1,-8.927981,1.36695,7.591961
1,-8.893295,1.36695,7.612689
1,-8.856734,1.36695,7.657845
1,-8.820173,1.36695,7.703001
1,-8.783612,1.36695,7.748158
1,-8.747051,1.36695,7.793314
1,-8.71049,1.36695,7.838471
1,-8.682693,1.36695,7.84938
1,-8.654895,1.36695,7.860288
1,-8.627097,1.36695,7.871197
1,-8.599299,1.36695,7.882105
1,-8.571502,1.36695,7.893014
1,-8.547926,1.36695,7.897633
1,-8.52435,1.36695,7.902252
1,-8.500774,1.36695,7.906871
1,-8.477199,1.36695,7.91149
1,-8.453623,1.36695,7.91611
1,-8.447341,1.36695,7.943128
1,-8.441059,1.36695,7.970146
1,-8.434777,1.36695,7.997164
1,-8.428495,1.36695,8.024181
1,-8.422214,1.36695,8.051199
1,-8.426547,1.36695,8.03822
1,-8.430881,1.36695,8.025242
1,-8.435214,1.36695,8.012263
1,-8.439548,1.36695,7.999284
1,-8.443881,1.36695,7.986305
1,-8.420309,1.36695,8.011236
1,-8.396737,1.36695,8.036167
1,-8.373165,1.36695,8.061098
1,-8.349593,1.36695,8.086029
1,-8.326021,1.36695,8.11096
1,-8.299167,1.36695,8.136845
1,-8.272312,1.36695,8.162729
1,-8.245458,1.36695,8.188614
1,-8.218603,1.36695,8.214499
1,-8.191749,1.36695,8.240383
1,-8.165543,1.36695,8.242996
1,-8.139337,1.36695,8.245609
1,-8.113131,1.36695,8.248222
1,-8.086925,1.36695,8.250835
1,-8.060719,1.36695,8.253448
1,-8.049533,1.36695,8.282129
1,-8.038347,1.36695,8.31081
1,-8.027162,1.36695,8.339491
1,-8.015976,1.36695,8.368172
1,-8.00479,1.36695,8.396852
1,-7.986384,1.36695,8.394764
1,-7.967978,1.36695,8.392675
1,-7.949571,1.36695,8.390587
1,-7.931165,1.36695,8.388498
1,-7.912758,1.36695,8.38641
1,-7.890712,1.36695,8.393269
1,-7.868665,1.36693,8.400127
1,-7.846648,1.366362,8.406986
1,-7.82474,1.364915,8.413845
1,-7.803027,1.36254,8.420704
1,-7.781609,1.359252,8.427103
1,-7.760541,1.355082,8.433502
1,-7.739893,1.35007,8.439901
1,-7.719728,1.344264,8.446301
1,-7.700103,1.337717,8.4527
1,-7.690706,1.33349,8.43612
1,-7.681273,1.329593,8.41954
1,-7.671957,1.325636,8.402961
1,-7.662798,1.321548,8.386381
1,-7.653805,1.317322,8.369802
1,-7.655213,1.316847,8.372279
1,-7.656258,1.317122,8.374757
1,-7.657232,1.317545,8.377234
1,-7.658194,1.317997,8.379712
1,-7.659154,1.318454,8.38219
1,-7.633518,1.314528,8.390042
1,-7.607882,1.306679,8.397895
1,-7.582246,1.294906,8.405747
1,-7.55661,1.279209,8.4136
1,-7.530973,1.259588,8.421453
1,-7.494877,1.236043,8.460111
1,-7.45878,1.208573,8.498769
1,-7.422684,1.17718,8.537427
1,-7.38659,1.183071,8.576084
1,-7.350497,1.184249,8.614741
1,-7.334388,1.184485,8.639393
1,-7.31828,1.184531,8.664044
1,-7.302171,1.184541,8.688696
1,-7.286063,1.184543,8.713348
1,-7.269954,1.184543,8.738
1,-7.245968,1.184543,8.741556
1,-7.221983,1.184543,8.745112
1,-7.197997,1.184544,8.74867
1,-7.174012,1.184543,8.752226
1,-7.150026,1.184543,8.755782
1,-7.130755,1.184543,8.768006
1,-7.111484,1.184543,8.780231
1,-7.092213,1.184543,8.792456
1,-7.072942,1.184543,8.80468
1,-7.053671,1.184544,8.816904
1,-7.028303,1.184543,8.856856
1,-7.002934,1.184544,8.896809
1,-6.977564,1.184543,8.936761
1,-6.952196,1.184543,8.976713
1,-6.926827,1.184543,9.016665
1,-6.926289,1.184543,9.053977
1,-6.925751,1.184543,9.091289
1,-6.925213,1.184543,9.1286
1,-6.924675,1.184543,9.165912
1,-6.924138,1.184543,9.203223
1,-6.927248,1.184543,9.183443
1,-6.930357,1.184543,9.163663
1,-6.933467,1.184543,9.143883
1,-6.936577,1.184543,9.124103
1,-6.939687,1.184543,9.104322
1,-6.936159,1.184543,9.134816
1,-6.93263,1.184543,9.16531
1,-6.929101,1.184543,9.195804
1,-6.925573,1.184543,9.226297
1,-6.922044,1.184543,9.256791
1,-6.89941,1.184543,9.273002
1,-6.876777,1.184543,9.289212
1,-6.854144,1.184544,9.305423
1,-6.83151,1.184543,9.321634
1,-6.808877,1.184544,9.337845
1,-6.769095,1.184543,9.339437
1,-6.729314,1.184543,9.341029
1,-6.689534,1.184544,9.342622
1,-6.649753,1.184543,9.344213
1,-6.609972,1.184543,9.345805
1,-6.571839,1.184543,9.397895
1,-6.533705,1.184544,9.449985
1,-6.495572,1.184543,9.502074
1,-6.457438,1.184543,9.554164
1,-6.419304,1.184543,9.606254
1,-6.409295,1.184543,9.621957
1,-6.399286,1.184543,9.637661
1,-6.389277,1.184543,9.653364
1,-6.379268,1.184543,9.669067
1,-6.369259,1.184543,9.684771
1,-6.340213,1.184543,9.677776
1,-6.311167,1.184543,9.670782
1,-6.282121,1.184543,9.663788
1,-6.253075,1.184543,9.656794
1,-6.224028,1.184543,9.649799
1,-6.206142,1.184543,9.657821
1,-6.188256,1.184543,9.665842
1,-6.17037,1.184543,9.673864
1,-6.152483,1.184543,9.681886
1,-6.134596,1.184543,9.689907
1,-6.099777,1.184543,9.711224
1,-6.064958,1.184543,9.73254
1,-6.030138,1.184543,9.753857
1,-5.995318,1.184543,9.775173
1,-5.960497,1.184543,9.79649
1,-5.954233,1.184543,9.811863
1,-5.947969,1.184543,9.827236
1,-5.941705,1.184543,9.842609
1,-5.935441,1.184543,9.857983
1,-5.929178,1.184543,9.873356
1,-5.916852,1.184543,9.875725
1,-5.904527,1.184543,9.878094
1,-5.892202,1.184543,9.880463
1,-5.879877,1.184543,9.882832
1,-5.867551,1.184543,9.885201
1,-5.830762,1.184543,9.850842
1,-5.793972,1.184543,9.816483
1,-5.757182,1.184543,9.782124
1,-5.720392,1.184543,9.747765
1,-5.683602,1.184543,9.713406
1,-5.662022,1.184543,9.703001
1,-5.64044,1.184543,9.692596
1,-5.618859,1.184543,9.682192
1,-5.597278,1.184543,9.671787
1,-5.575697,1.184543,9.661383
1,-5.533177,1.184543,9.664912
1,-5.490658,1.184543,9.668442
1,-5.448139,1.184543,9.671971
1,-5.405619,1.184543,9.675501
1,-5.363099,1.184543,9.67903
1,-5.362679,1.184543,9.684995
1,-5.36226,1.184543,9.690959
1,-5.361841,1.184543,9.696923
1,-5.361422,1.184543,9.702888
1,-5.361002,1.184543,9.708852
1,-5.344122,1.184543,9.705515
1,-5.327242,1.184543,9.702178
1,-5.310363,1.184543,9.698841
1,-5.293483,1.184543,9.695504
1,-5.276603,1.184543,9.692167
1,-5.263393,1.184543,9.702266
1,-5.250184,1.184543,9.712364
1,-5.236974,1.184543,9.722463
1,-5.223764,1.184543,9.732561
1,-5.210554,1.184543,9.74266
1,-5.163009,1.184543,9.753902
1,-5.115465,1.184543,9.765145
1,-5.06792,1.184543,9.776388
1,-5.020375,1.184543,9.787631
1,-4.97283,1.184543,9.798874
1,-4.966485,1.184543,9.802853
1,-4.960141,1.184543,9.806831
1,-4.953795,1.184543,9.81081
1,-4.94745,1.184543,9.814789
1,-4.941105,1.184543,9.818768
1,-4.900527,1.184543,9.825645
1,-4.859948,1.184543,9.832523
1,-4.819371,1.184543,9.839401
1,-4.778792,1.184543,9.846279
1,-4.738214,1.184543,9.853157
1,-4.725561,1.184543,9.869891
1,-4.712908,1.184543,9.886625
1,-4.700254,1.184542,9.903359
1,-4.687601,1.184542,9.920094
1,-4.674948,1.184543,9.936828
1,-4.645848,1.184543,9.92294
1,-4.616747,1.184543,9.909053
1,-4.587646,1.184543,9.895165
1,-4.558546,1.184543,9.881278
1,-4.529446,1.184543,9.867391
1,-4.495769,1.184542,9.879223
1,-4.462092,1.184542,9.891055
1,-4.428414,1.184542,9.902887
1,-4.394738,1.184542,9.91472
1,-4.36106,1.184542,9.926552
